ID,Text,Sub-task A,Sub-task B,Label
C7.1736,"Feminist ki maa ki aankh..main gussa feel kar paa raha hu..Mere man me bhi
yahi aakrosh hai",OAG,NGEN,1
C61.69,Kisi ko auqadh se jiyada nhi milna chahiye .. Get lost,OAG,NGEN,1
C26.140,"Weldon jahangir bhai aise kutto k sath aisa he hona... duro k ma papo ko kuch
smjhte he nhi ye log...",OAG,NGEN,1
C20.291,katayi chootiya aurat hai.......,OAG,NGEN,1
C38.418,"Jatt wale ko do lagao aur teedha kar do, so [simple.lol](http://simple.lol/)",OAG,NGEN,1
C7.875,Abe chutiya ho Kya .... Anapado vali bat karte ho ....,OAG,NGEN,1
C4.1001,"Abe uska baap ni maan rha tha shaadi ke liye. Kitni Koshish kri thi. Haan to
hume pta h ki vo doctor h aur paisa andha h. Sirf Chutiyo ne hi kabir singh
without reality ni Dekhi we smatpeople have watched it. Aur kisise battamizi
ni kri thi usne bina baat.",OAG,NGEN,1
C61.1412,Purv kutta wala,OAG,NGEN,1
C7.1319.2,"Kaminaa yee.....  
Isko [jangle.me](http://jangle.me/) chod do..  
Review ke naam pe..Galat salat bate bolke..  
Young generation kharab kara..kamina!",OAG,NGEN,1
C4.469.3,"😂 sahi bola, bhai itna free kaun hota hai? Itni bholi bhali bataya hai usko,
aur jo saamnewala kar raha hai uske maze le rahi hai, na roka na toka, stupid
idiot",OAG,NGEN,1
C36.1016.1,"Ganduo ko leftist support karke Hindusthan aur Hindustan ki sanskriti ko
barbad karna chahte he.",OAG,NGEN,1
C4.857,Kal sandeep ji ka majak ..aur aaj shahid ji ka?😠kya he be Rascal,OAG,NGEN,1
C61.1830,Selfish aurat,OAG,NGEN,1
C4.1347,"Ye chutiyapa sirf Bollywood main hi hota hai hollywood main na song hote hai
or na ye pyaar ka chutiyapa hota hai 😂😂😂😂😅",OAG,NGEN,1
C4.1980,Dislike karne wale saal sub chutie hai..like if u agree..,OAG,NGEN,1
C4.1378,"Bollywood leftist yehi toh chahta hai.... Indian men aur womenka bitch duri
banana.... Taki Indian culture ko khatam kar sake.... Successful bhi ho raha
hai...",OAG,NGEN,1
C4.360,"Tu pagal hai,, apna check up kra,",OAG,NGEN,1
C4.877.3,Sandeep bhai xodo yesa pagal ko ...ham sab ko pagal banaayega,OAG,NGEN,1
C38.439,aney ye kon chutiya sanskriti bta raha hai,OAG,NGEN,1
C10.588,Arundati kungfu kuthiya h😅😅,OAG,NGEN,1
C7.1361,"Abe zandu gadhe, story analysis k chakkar me film ke scene revile kar raha
hai...chutiya saala",OAG,NGEN,1
C36.1108.1,Londiya pgla gyi h lgta hai..,OAG,NGEN,1
C7.559,"Kya strawman ka rayta failaya hua hai, kuchh bhi....  
Kisi ko ye movie pasand nahi aayi to wo aatankwadiyo ka supporter hai, Abe
chutiyape ki bhi limit hoti hai.",OAG,NGEN,1
C61.742,"Ramesh ji aapane kar diya Ek Bhikhari ko singer Banakar aap to bahut bada
Galti kar diya Ranu ji ji abhi Jhooth baat bolata hai vah Bhikhari tha vah bol
raha hai main Bhikhari nahin tha isliye Hamara gaon wala ka bolna hai isko
Niche Gira do aur aur iska gana band kara do Ho Bhikhari tha Achcha tha aur
aur Bhikhari Rahana chahie",OAG,NGEN,1
C36.757.1,"@Random Guy khaki faukat time tum jaise kain pass hota hain jho apne fayde ke
liye aarmi ko aarmi ko bharbhad Marne ki firak mein note hain.tum zaise Nazi
ki aur mohd.ghagni ki nagayag aulad ho .agar tu itna busy hain tho bakhwas
bhaji mat kar",OAG,NGEN,1
C4.820,Chutiye bnd kr ye sab,OAG,NGEN,1
C7.611,"<https://youtu.be/0Gy3yBPwevM>  
Bhai is cancer ka kuchh karo  
Chutiye log",OAG,NGEN,1
C4.694.4,@KHAN SHAHAB hate kaha bola jhaatu.....uski movies jhaatu hoti hai ye bola,OAG,NGEN,1
C4.1795,Ending chutiyon wali thi movie kii bc,OAG,NGEN,1
C10.118,"Iska Baal chilwa kar kaleekh poto aur laat maar kar desh se bahar karna
chahiye",OAG,NGEN,1
C25.541,ladkiyan bitch hoti hain,OAG,NGEN,1
C4.979,"Bhai bollywodd ke writer ke baare me jo baat aap bolte ho wo proove ho gya...
Bigg boss ke show me ek bollywood writer aaya hai... Wo akhand chutiya hai....",OAG,NGEN,1
C7.2322,"Wo expect kar rahe the Shahid sharukh Khan jese samundar jaake chutiyapa kare
haath felake",OAG,NGEN,1
C4.698,"Bol tu chahe kuch bhi le ...sai ho galat ho seperate baat hai ...lekin all
over kahani yhi hai ki tere channel pe har us chiz pe video aayegi jo present
time me views de sakti hai...ek point tak acceptable bhi hai chalo lekin teri
koi hadh ni hai kyuki tu kewal ur kewal views chapne ke liye camera uthata
hai...iske alawa koi ur wajah ni dikhti...ek aisa hot topic ni hoga jispe teri
video ni hogi.",OAG,NGEN,1
C36.774.2,Ha tu cum karke goli chalana border pe.,OAG,NGEN,1
C68.167,"Kutta Jaise kutta hi rahata hai vaise Bhikhari Bhikari rahata hai usko mere
pass bhej do bheek mangne ke liye usko Laat Maar Ke Bhaga do my village
Siliguri 👠👢🤑😡😠👎🐕🐐🐐",OAG,NGEN,1
C7.2323,Kya review hai yaar chutiyagiri,OAG,NGEN,1
C10.280,"Bilkul tum log sab kommnasht wale ranga billa aur kungfu kutton ki n j y j
aulad he ho. Inko aaj se kungfu kutta naam se he bulao kyonki inhone apne baap
ka naam bata dia hey. Good kommnashton ne apna naamkaran khud he kar Lia.",OAG,NGEN,1
C7.971,"Yar main atah Hun movie review dekhne , aur dekh ke jata Hun har bar political
chutiyapa",OAG,NGEN,1
C4.1207,"मे तो कहता कि तू chutiya है ये जो आप बता रहे हैं है ना कि सब chutiya PA है भाई
सबको पता है कि मूवी ने ऐक्टिंग ही होती है इस मे कोई नई बात नहीं है इस वीडियो
में मुझे तो तुम chutiye लगे",OAG,NGEN,1
C7.677.3,Toh Nikal chutiye kyu Dekh Raha hai?,OAG,NGEN,1
C36.773,India main se sabhi gandu.o.ko.mardalna chahiye..,OAG,NGEN,1
C61.1297,Pagal aurat,OAG,NGEN,1
C7.1920,Bhadwa borade 😂,OAG,NGEN,1
C20.296,Sali,OAG,NGEN,1
C4.2173.2,"@Gaurav abey anpadh gawar tujhe pata hai woh dawood ke chamche hai ? Gawar
gaandu woh hisaab se toh akshay kumar bhi Modi ka chamcha hai",OAG,NGEN,1
C7.678,"Bro ye feminist ko alag desh basa lena chahiye sab feminist waha chale jaye
apna rules chalaye ye chutiye hamari duniya ko na badle hum happy hai ak ladka
ladki k bina adhoora hai aur ak ladki ladke k bina....",OAG,NGEN,1
C43.172,"Koi saala smelly pandit nai Bolaa kuch iske hilaaf be hahahaha 😂😂😜😜 wo Saale b
gandooo 😂😂😂 India congratulations hahaha GANDU forever",OAG,NGEN,1
C7.2499,"bhai sahi batta ra hu jo mere andar baate hai na wo aapne iss video me kahi
hai dil khush ho gaya fake feminists ki ga$d jala ke",OAG,NGEN,1
C7.1730,"एक बिल्ली के पीछे जब कोई कुत्ता पड़ा हो तो बिल्ली पहले अपनी जान बचा कर भागने का
पूरा प्रयास करती है, जबकि बिल्ली के दांत नाखून उसकी उसकी फुर्ती, काफी हद तक
कुत्ते से ज्यादा घातक हैं लेकिन फिर भी वो भागती है, इस उम्मीद में कई शायद जान
बचाकर भागने में ही ज्यादा भलाई है। किंतु जब उसके सामने ऐसी स्थिति आ जाए की अब
भागने का कोई रास्ता शेष नहीं बचा हो तो वह अपने बचाव में कुत्ते के सामने डटकर
खड़ी हो जाती है। ऐसे में अगर कोई बुद्धिजीवी यह कहे कि बिल्ली कट्टर और असहिष्णु
हो गई है, कुत्ते को जरा सा काटने भी नहीं दे रही है! कुत्ता तो बेचारा सिर्फ
प्यार से थोड़ा सा काटना चाहता था तो आप खुद अनुमान लगाएं की उस स्वघोषित
बुद्धिजीवी को क्या कहा जाए! आज के परिपेक्ष्य में बिल्कुल यही बिल्ली जैसी दशा
हिंदुओं की भी है।  
  
हजारो वर्षों से हिन्दू बस भाग रहे थे,इस उम्मीद में की शायद भागने से उनकी जान
बच जाए । वो अफगानिस्तान से भागे, पाकिस्तान से भागे, बांग्लादेश से भागे, कश्मीर
से भागे। आगे ऐसा प्रतीत होता है कि केरल और बंगाल से भी भागेंगे। उन्होंने कभी
भी तलवार उठा कर लड़ने का साहस नहीं किया  
  
लेकिन भागते भागते हिंदुओं को इस बात का अब आभास हो गया कि अब शायद भागने का कोई
रास्ता नहीं बचा है। अब हर तरफ से सारे रास्ते बंद हो गए हैं।  
  
तो बस,, मजबूरी में ही सही, लेकिन उन्होंने अंत में मुकाबला करने का फैसला कर
लिया है।  
  
अब आप चाहें तो इसे कट्टरता कहें या असहिष्णुता, या कोई और भारी भरकम शब्द। आपकी
मर्जी है।h",OAG,NGEN,1
C7.602,Tu tu chutiyaa hai,OAG,NGEN,1
C7.1707,"Kabhi ye sabh baato se upar uthke k movie ka review karo yaar....sach me mai
pakk gaya aapka review dekh k...aap movie review choddke k....koi ngo joine
karo yaar...kya Libera ...kya faminise yehi bolte rehte ho haar movie me...mai
sach me pareshan hogaya aapke review dekh dekh k",OAG,NGEN,1
C4.1520,Bollywood totally chutiyapa he...,OAG,NGEN,1
C38.609,yellow shirt vale jat ki gand todo,OAG,NGEN,1
C10.835,Kung Fu kutta(arnab goswami)😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,OAG,NGEN,1
C38.586.1,Aao kiya Delhi kabhi tumhe bhi randawa baba ke bejenge,OAG,NGEN,1
C7.1484,Bhai kuch bhi bol rha hain ye puri movie chutiyapa hain,OAG,NGEN,1
C4.438,Chutiya saal la 😂😂😂😂,OAG,NGEN,1
C4.1529,"Bhai mujhe to sbse jyada gussa Ayushmann Khurrana ki 'Andhadhunda' pr aa rhi
h, jisko pata nahi kin chutiya Board walo ne 'National Award' de diya😡  
Matlab ye log sarkar Ko bhi paisa khilate h!",OAG,NGEN,1
C10.1289,"Communist kutti, Rangi Bili..... Shakal se saitan, aakal se haivan. Desh ki
dushman......",OAG,NGEN,1
C59.361,"Louda...Aaa...bhikirin...khali Aaa...uskay Aagay kuch hay ki Nahin...Rly wali
khoj raheeay..",OAG,NGEN,1
C10.1186,When Payal was arrested unnecessarily without reason why not this Pagal kutthi,OAG,NGEN,1
C10.1429.1,"Sadak par baith ja katora lekar, fir hai hai kar",OAG,NGEN,1
C7.552,Chutiye tere jaise hee rote ha,OAG,NGEN,1
C7.427,"Kabir Singh movie mein jitna bhi Hindi galiya hai sab mute karke Rakha🤐.. aur
jitna bhi e English bad language hai sab openle Rakha hua hai .😮  
  
matlab kya hai iska .🤔  
  
Hum logoko English galiyan ki meaning nahin maloom ..🤯  
😡😠Nahin B C hum loG to chutiya hai na hum logoko maloom nahi hai FUCK OF ka
matlab ..",OAG,NGEN,1
C58.220,Modal ke hata sala😥😥😥,OAG,NGEN,1
C10.834,Kung fu kutta Naam rakhne ki kya Jaroorat hai Hume Pata hai tum kutte ho 😂🤣🤣🤣,OAG,NGEN,1
C10.229,she is congress kuthiya hai. is liye bolthi hai.,OAG,NGEN,1
C4.1527.4,"@यश कुमार abe tere ko kabir singh kya koi bhi ladka tera khichai karega aab
dekh tu yahaan bewaja ragged go raha hai..film ko maximum log pasand ki to
tera gaand mein kyu kujli ho raha hai?",OAG,NGEN,1
C10.236,Tum tu khud buht bada kuta ho bhonkta rehta ho,OAG,NGEN,1
C4.877.2,Ye kutta na sab ko apna jesa banayega...is channel ko strike marna hoga !,OAG,NGEN,1
C38.69,ghand k pagal indians,OAG,NGEN,1
C38.30,"[2:12](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=2m12s) inse bade chutiye
Kahi na honge sale padhe likhe hai ya gawaar such fuckin people",OAG,NGEN,1
C43.166.2,"Do straight ppl show thier love only in room??? .. Jhaadio k niche.. Pedo k
piche.. Parks k andar.. Metro k bheetar... Ab terese puch k toh koi apni
feeling nhi dikhayega.. So u better shut up..",OAG,NGEN,1
C38.259,"Ha Indian culture is rape karna fir murder karna. Education makes intelligent.
Why are you asking to those gawar jaahil uneducated people ? Jaahil logo ka
baat sunke hi dimaag garam ho jata hai.. koi point nehi matlab nehi bewakoof
bass bolte hai.. There is nothing called INDIAN CULTURE hum jo karenge or
sochenge wahi culture banega in future.",OAG,NGEN,1
C68.1110,you are right bhai...me iss kamini ki gaana nahi sunta hu,OAG,NGEN,1
C38.155,"[2:37](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=2m37s) yar ye society kya
hai Is india se me Bohut hate karta hu Har baath Hamere society tumhari life
society ko kya karna",OAG,NGEN,1
C7.1552,Pagal khanne sei bahar kabb ayia tu,OAG,NGEN,1
C7.716,"कुल मिलाकर ये फिल्म चूतियों के लिए है जिनकी जिन्दगी में लौंडिया बाजी के आलावा
कुछ रखा नहीं है कॉलेज का मतलब करियर.बनाना नहीं लौंडियाबाजी और बाप के कैश पर ऐश
करना होता है ऐसी घटिया फिल्मों को फ्लॉप ही होना चाहिए जिसमें नंगाई हवस के
अलावा कुछ नहीं होता है ऐसी फिल्में समाज में गंदगी फैलाने और लड़कीबाजी को बढझावा
देने के लिए बनतीं हैं ताकी काण्डो बनाने वाली कम्पनियां अपना माल धड़ल्ले से बेच
सकें मुझे ऐसी घटिया फिल्मों में कोई अच्छाई नज़र नहीं आती समझ नहीं आता कि
ऐसीफिल्मों को कोई भी क्रिटीक कैसे अच्छाई ढूंढ सकत है । ऐसी ही घटिया फिल्मों की
बाढ़ सीआ रही है आजकल।",OAG,NGEN,1
C36.993.5,"Bhuvnesh tiwari tum sahi ho yeh Vidhi Chaudhary jaise dalal cheer gaayi hain .
yeah kya jhane apne bhaajhood ko.yeh khuda nirlaj hain",OAG,NGEN,1
C7.1632,"Ye liberals and Feminists ki baat aap kar rahe ho vo Film Companion ka review
hain...saale dogle😏😏",OAG,NGEN,1
C4.2173.4,"@Gaurav abey anpadh ke bachche they are actors doing their job saale badsoorat
jobless loser",OAG,NGEN,1
C4.1688,Kabir Singh aur rapist mein koi antar ni h,OAG,NGEN,1
C7.1103,"I can make sure Yeh banda aaj tak single hai, hila hila K Thak gya is liyea
Yeh Itna chutiyapa faila rha hai.",OAG,NGEN,1
C36.947,"Agr tum log homosexual hote  
Aur jab isi karan se job nahi milti  
Tab tumhe samajh ata ki wo log kitni pareshani jhelte hai  
Apni soch badlo  
( Yeh un logo ke liye hai Jo homosexuals ko sirf ek majak samajhte hai )",OAG,NGEN,1
C7.1719,"Bhai jitne aap dukhi ho in doglo se utna hi jyada mai dukhi hu in fact mera
mann karta hai mai ek shooter ban jau or aise doglo ko chun chun ke maru",OAG,NGEN,1
C4.681,"Bhayi chahte Kyaaaaaaa ho tum  
  
  
Chutiyo ko samjhane ne see kuch ni hoga  
Vo vohi rahenge  
Aap dekhte nahi ho Kya log actors ko pagalon ki tarah follow karte hain",OAG,NGEN,1
C7.1091,Tum ek number ke maha chutiya insaan ho itni Bakwaas kyo karte ho 😒😒😒😒😒😒,OAG,NGEN,1
C4.908,"भेचो bollywood में कितना प्यार दिखाते है। कौन करता है इतना प्यार। Creativity
की गान्ड मार दी है चूतियों ने और इनसे बड़ी चूतिया तो वो पब्लिक है जो ऐसी
फिल्मों को 400 करोड़ कमवा रही है।",OAG,NGEN,1
C10.681,Bhadve kon debate me bait Hindu Muslim Kar rahe ho,OAG,NGEN,1
C38.711,ye yellow shirt wala kya chutiya hai kya,OAG,NGEN,1
C7.1364,"Main shuddha desi rashtravadi aadmi hoon... na to me fmnist hoon aur na hi
leftist par fir bhi ye movie mujhe bilkul pasand ni aai... jese 4 more shots
har galat cheez ko sahi sabit karne ke liye banai gai thi wese hi ye film har
galat cheez ko sahi sabit karne ke liye banai gai he... aur prateek bhai tum
gyan tab dena jab yahi sab tumhari2 bahan ke sath kare aur fir tum uss ladke
ko sahi kaho...",OAG,NGEN,1
C7.313,Tum chutiya ho be,OAG,NGEN,1
C38.211,"[2:33](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=2m33s) Saale! Society ko
jo bolna hai, bolne de. Hum sabse alag ho ya same ho, society toh chutyagiri
karti hee hai judge karke.",OAG,NGEN,1
C36.1149.2,**Jab Bhagwan Ko apni marji hi chalani hai to hame paida hi kyu Kiya**,OAG,NGEN,1
C7.1170,Movie reviwe kiya kar ziyada desh bhakat mat ban,OAG,NGEN,1
C10.1085,Arundhati ko thok do,OAG,NGEN,1
C4.1536,"Duniya ke saare log chutiya hai & Tum bade smart ho.... tumara advice 12-14
saalo ke baccho ke liye thik hai but jinhone tumse zyada zindegi dekha hai
unko maat sikhao.",OAG,NGEN,1
C10.624,"Sahi ye kotta hai. Isko pahal arrest karo  
Chutiya",OAG,NGEN,1
C38.563,"Maza a jaye agar woh driver jaisi shakal wale bande ka ladka gay nikle 😂 fir
uska beta hi usse khatam karega!",OAG,NGEN,1
C7.1537,Are yarr review कर ने बकवास करे,OAG,NGEN,1
C4.2173.3,"@sanjay amarnani Voh sare Dawood ke chamche hain jo nationalism ke naam par
hum Hindu logo ko bewakoof bana rahe hain. Aap kin logo ko defend kar rahe ho?
Hosh mein rahiye. Yeh sab log aatankwadi hain. Inhe marna hi hoga.",OAG,NGEN,1
C10.221,Arundhati Roy= Sadi Kutti,OAG,NGEN,1
C36.816.1,"Fokat baate kyu karti h bawli, time ho toh thoda aur padh le Phir shayad tere
ko maloom padh jaye ki tere ko aisa kyu nahi bolna chahiye tha, tum jaise bas
yaha baith ke lambi lambi feko.. 😠",OAG,NGEN,1
C4.1980.2,"@Ashish Kushwaha lol... Kabir Singh chutiya hai, ye sab chutiyapa daikh kar hi
India duniya mai India mai Chutiyo ki sab say jayada population hai",OAG,NGEN,1
C36.1075.2,Tu sala sakl se meetha lag raha,OAG,NGEN,1
C10.747,"U know Mr arnab. Media is 4th Piller of democracy .but you are such a shameful
.  
And the 2nd thing is ,sarkar jab desh ki janta se majak hi kr rhi hai apne is
dusre karykaal me to arundhti roy ñe Kya galat kaha.  
Sarkar ko hamne kaam krne ke liye bheja hai ,naaki UPA government ke padchinho
pe chlne ke liye. Jaruri thodi hai ki Congress laaie thi NRC or NPR. To modi
ji bhi laenge.  
Agar apki modi ya prakash javdekar se baat hoti hai to kah do ki kuch kaam
Kare ,logo ko chutiya bnana band kare.nahi to jaise Maharashtra or jharkhand
me gaie hai. Waise 2024 me bhi jaegi.",OAG,NGEN,1
C7.1498,"Ye aadmi liberal aur feminist se jyada bimar lag ra h.. itna stereotype paal
rakha h apne andar k sirf liberals ka virodh krne k liye regressive ho gya h,
logic accept hi nai krna chahta.. uss movie me uska mental state dikhaya to wo
ek tarah se glorification h kyuki wo pura boss bana hua h baki sb chutiye h,
ladki b dilli ki h lekin uske samne dabbu, thappar khati h aur bhai ki baandi
ho jati h",OAG,NGEN,1
C36.1130.1,"@Ahmad Baloch kya hota hai astitva khona jante ho?? Apne logo ko(lgbt) jaise
na apnana, unhe samaj me jagar na dena, hamesha unhe bura kahna, unhe insan na
samajhna aur fir unko ghut ghut ker jine k liye majboor kar dena.........ye
hota hai astitva khona................you have no idea what you are talking
about.....bataya na jo khud gay ya fir lesbian hai...wo ni jante to fir baki
log ko samajhne me to 10 saal lag jaenge...rahne do tum bhi.",OAG,NGEN,1
C61.503,"Are bhikhari ki bacha khub jol tu bhik mangegi .sali beiman ourat tu moregi
.kutta jaisa teri awaz niklegi .",OAG,NGEN,1
C10.716,Jab kutiya(arundhati roy ) pagal ho hi gai hai to goli maar ke khatam karo,OAG,NGEN,1
C4.872,to tu banja na Director ...Directors ko q niche giraraha????,OAG,NGEN,1
C4.1553,"Bc gandu movie hai yeh kabir singh  
bc itni guuuu movie hai bata nahi sakta aisa pyaar hota hai kya...  
Jhatu salaa movie ki guuu kr rakha hai.... pyaar ki bhii maari hai ismai
chhhiiii chhiiiiii guuuu movie bc chhhiiii guuuuuu😠😡😡😡😡😡😡😡😡😡😠😠😠😡😡😡😡",OAG,NGEN,1
C7.178,"movie m shahid ki acting achi h ... bt ye mat kaho ki movie m sb kuch acha tha
... and jb aap kh rhe ho kbir singh se gultiyan hui h toh phir ager kisi ne
neagtive critisize ker bhi diya toh isme m kya gult h ... ye feminize kaha se
hua ... preeti ka thappad marna and kabir singh ka thappad marne m difference
tha ....",OAG,NGEN,1
C38.601,"bhai mr jaat..agar comment pd rha h to tu sun....apne bhains dimag se nikli
baato ko jaato pe na lekr aa..😎😣😣😣",OAG,NGEN,1
C4.867,"Tu hena bahot mahan,,RASCAL...Dusro ki success me interfere karta he ,,KUTTA",OAG,NGEN,1
C61.1799,Sali bekhari tu fir ayaga .platfrom m,OAG,NGEN,1
C9.310.4,"Kutte , leader chuna hai logo ne",OAG,NGEN,1
C10.1026,Dalla ...,OAG,NGEN,1
C4.2045,"Bas barbad karahe h youngster ko..glamour life ye sab dikha ke ..log chutiyo
ki tarah accept karahe h ...pta nahi kya hoga pyar wyar bakwas",OAG,NGEN,1
C10.170,yeh whatsup university ka kutta hai kapil,OAG,NGEN,1
C10.308,"Zameer, insaniyat sab mar gaya .....  
Killing Democracy...  
Arnab Goswami speak other shut up....",OAG,NGEN,1
C4.2029.2,"@Eminem Vevo abey anpadh maa baap ki anpadh aulaad spelling barabar likh pehle
phir type kar saale anpadh low class gutterchaap ..",OAG,NGEN,1
C7.1515,Aapka dimag sadh Gaya hai,OAG,NGEN,1
C68.1170,"Bikari khavi vi
Dhani nahi ho sakta",OAG,NGEN,1
C10.722,Shakal se hi chudail hai ye arundhati !,OAG,NGEN,1
C10.1431.1,AA TOOO GHADHADEE HAI -,OAG,NGEN,1
C61.293,Vag sale,OAG,NGEN,1
C68.75,Uski mu me sabki gu chur ke marooo bhai,OAG,NGEN,1
C4.1550,"society soch ke aab script writer likhne baithengein????? b hai, agar tere
mein itna dimaag hai toh tu script likh.... tera channel chal hi raha hai
dusre ka accha or buda justify karke..... tera khud ka kuch creativity
bata....",OAG,NGEN,1
C10.895,"Arundhati shakal ,akal, vicharon or pahanave se चुड़ैल lagati hai !!!!",OAG,NGEN,1
C4.860,ab aaya aukaad pe bade bhai bolne lgaaa..ab sahi h,OAG,NGEN,1
C38.268,Host chutiya h ek no ki .koi interest hi Ni dikha rhi thi public relations pe,OAG,NGEN,1
C21.8,"Sare angrez ke chude we  
Akshy Khana ko sahi Hindi nahi aati wo bhi angrezi bol Raha hai",OAG,NGEN,1
C7.1063.1,Tere jaise chutiyo ke vidio hum nhi dekhte pata nhi kaha se aa gya tera vidio,OAG,NGEN,1
C38.520,"[1:37](http://www.youtube.com/watch?v=ZzsAuDkXq1M&t=1m37s) bhai pet sambhal
fir bol kuch. Bhadwo ki kami nahi hai",OAG,NGEN,1
C36.975.1,Marwale apni,OAG,NGEN,1
C38.58,"[3:47](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=3m47s) me tereko khatam
Kar doongi  
Uncultured swine",OAG,NGEN,1
C59.1487,Sali Ko mar do,OAG,NGEN,1
C38.309,By birth Kon hota h homosexual 🤣🤣🤣🤣🤣,OAG,NGEN,1
C7.984,Feminism ke naam pr ab bas chutiyapa hota he,OAG,NGEN,1
C7.2168,"Bhai mujhe ye Bata knife point pe koi rape threat karta hai ; ye toxic
masculinity nhi hai ? Grow up, chutiye!",OAG,NGEN,1
C10.1083,Is buddhe chutie ko kyu bulate ho,OAG,NGEN,1
C4.877,"Tuje itna problem he to q dekha KABIR SINGH,,,n u r saying shahid is
garbage....JUST FUCK OFF FROM HERE",OAG,NGEN,1
C7.1469,Dil khol jata hai jab **Taimuir** word sunta hu.,OAG,NGEN,1
C7.907,"Ye chutiye feminists ko Dear Zindagi Wala dialogue pasand aaya hoga....Sofa
lene see pehoe 4 sofe or baith k trial krte hain phir pasand krte hain...had
it been a dialogue by Alia to SRK...tab ye kuch aur hi Matlab nikalte",OAG,NGEN,1
C4.2216.4,Kuch chutiye hote hai jo hamesha dislike hi karte no matter video kaisi bhi ho,OAG,NGEN,1
C4.532,चुतिया है,OAG,NGEN,1
C4.1805,"Jhatu move jhatu Herooo or jhatu woo log jinkooo ye move pasand aayi. Saree
smackchiyo koo pasand ayi.",OAG,NGEN,1
C7.967,Chutiye spoiler warning to deta!,OAG,NGEN,1
C36.259.2,"yeni Bharat mein army cheif bhi law ko follow nahi krte tuh army kia khaak
follow karegi !",OAG,NGEN,1
C58.366,Tera bapki Renu mondl Sali kamini pagl renu,OAG,NGEN,1
C61.1225,Pagali sale vikre,OAG,NGEN,1
C38.72,"Yrr ye uncle keu accept nhe krega ..motu khe Ka ..I'm gay muje koi Kuch BOL ke
dikhay mu tod dunga",OAG,NGEN,1
C7.860,"Jispe bitati h vhi janta hai  
Ye feminist kya krenge sale",OAG,NGEN,1
C7.2528,"Liberals aur feminist sare chutiye hai aur ese chutiyo ko follow krne wale
unse bade chutiye hai...choriye chutiye to chutiye he rhenge...",OAG,NGEN,1
C7.966.1,"Abbey to yeh wala point aaj ke movie se related hai issi liye to dikhaya hai
Lekin AAP BC mc likne mein bahut busy Rahi hongi shayad iss liye miss kar
diya..",OAG,NGEN,1
C10.874,Kung fu kutta. Arnab you nailed it. Maja agya. Sahi Naam bataya,OAG,NGEN,1
C4.862,Jhaantu movie ek dum... 🤣 🤣 🤣 Bc.... Itna chutiyapa kaun krta.....,OAG,NGEN,1
C38.581,cutiye hai sab,OAG,NGEN,1
C4.240,"Bollywood bhot badi chirand h india mai  
Agar isko sahi raste pe lana h to hume KHUD se shuru karna padega  
Inn salo ko jab tak paise milte rhenge ye ese chutiyapa karte rahenge  
Inki aakal jo hilana padega",OAG,NGEN,1
C7.1594,"Unpado ko ye video bhut pasand aayega. Thodi si bhi buddhi hai to ye pata hoga
feminist aur pseudo feminist me Fark hota hai. Hn me feminist hu liberal hu
aur esa kuch nahi sochta jaisa ye vyakti bol RHA hai.",OAG,NGEN,1
C36.656,"[7:32](https://www.youtube.com/watch?v=ayIic-YKjEg&t=7m32s) obama khud gandu
hai",OAG,NGEN,1
C7.1107,"wo bhi chutiya tum bhi chutiya ...ye Bollywood aur media mil ke sabko chutiya
bna rha hey....par kabir singh thik hi lga.... entertainment....mze lo...yar",OAG,NGEN,1
C36.1112.2,"@My loving vishu bakhwas bhaand kar aapni Mahabharata ghada kho badhnaam mat
kar",OAG,NGEN,1
C36.870.1,"Abe oo bistar p Jang karne k liye humane fozz nhi rkhi ha,pit jayenge sale..",OAG,NGEN,1
C10.1319,Gosde Murdabad .,OAG,NGEN,1
C43.165.5,"Saran Kumar Satnami 'pehle private meh karte the' matlab tu jake check karta
tha na...",OAG,NGEN,1
C36.901,सीमा पर पाकिस्तानियो की गांड मारनी है मरवाक़े नही लेनी उनको सीमा पर भेजके.,OAG,NGEN,1
C38.736.3,"Accha to tumhare hisab se jo homosexual ha sirf uski jarurat ha??? Bloody
dumbass",OAG,NGEN,1
C4.683,Daru pe ke operations karta thaa chtutiyaa salaaa,OAG,NGEN,1
C20.159.3,"@Gauri Nawathe same comment agar north korea me north korea ke liye bola hota
to L lag jate sath me puri family ke bhi L lag jate ...... Be proud to be an
indian ... India me jitni freedom milti hai na baki kisi bhi country me nai
milti",OAG,NGEN,1
C61.565,"Please koi isshe chup karao bengal k sath humare Bihar mey v virus fail raha
hey...😂🤣😂🤣",OAG,NGEN,1
C38.391,"kya homosexuality bekar ...pehle yeh rape wagera ..women khe condition aacha
karo...women are not safe and these people are talking about homosexuality
waah",OAG,NGEN,1
C4.1224,Tu bhut bda chutiya h,OAG,NGEN,1
C10.1438.2,Bhai tu sudhrega nahi 😂🤣😂🤣,OAG,NGEN,1
C4.861,"Chalo guys is kuttta ke channel ko strike marte he ..coz..ye sab succeed ko
magak banata he😠😠😠",OAG,NGEN,1
