ID,Text,Sub-task A,Sub-task B,Label
C7.1740,"Pratik sir at his best👍😂😂👍
[#savage](http://www.youtube.com/results?search_query=%23savage)",NAG,NGEN,0
C4.531,"I didn't hate this movie......but I can understand ....why people are so much
up in arms against this movie......the problem starts when ...people who
watched this movie....starts to replicate behaviour of Kabir Singh ...in their
lives.....and then pose threat to other people around them......that's where
the core problem stems from....
does someone agree..??",NAG,NGEN,0
C58.195,You are nice,NAG,NGEN,0
C10.56,"These people want our country be destroyed. They only want violence and
destruction in the country.",NAG,NGEN,0
C36.856,"I respect homosexuals....but.. homosexuals tend to catch hiv infection...
millitary personal do donate blood.....and also have to donate blood during
emergency or war situation when other person is injured...also there is lots
of blood shed in war which makes infection to being spread  
Conclusion:- no and if recruited there should be complete testing and
prevention of infection...this includes monitoring the sexual activities of
personal (most probably impossible)....thus instead we can invest more in
straight personnel with no infections  
Note:-this is my view ,again
[#nooffence](http://www.youtube.com/results?search_query=%23nooffence)",NAG,GEN,0
C4.589,"I was EAGERLY waiting for a review of KABIR SINGH like this. The TRUE fact
nobody is talking about. Every fucking reviewer and critique are praising the
movie which was really weird for me. I think they are all sold out. They just
don't want hate since all the viewers are chutiya and they are going ham on
any video who give negative review on movie. BUT YOU ARE HONEST.",NAG,NGEN,0
C59.115,😆😆😆l like it ba ba ranu bi,NAG,NGEN,0
C68.1059,Nice video vary good dada,NAG,NGEN,0
C32.113,Nice short film,NAG,NGEN,0
C33.157,Yes sahi bola gay in Right,NAG,NGEN,0
C59.2,Very good,NAG,NGEN,0
C7.839,"I watched Kabir Singh yesterday , best performance by shahid kapoor
[#Superhit](http://www.youtube.com/results?search_query=%23Superhit)",NAG,NGEN,0
C10.658,She is well known Pro.......,NAG,NGEN,0
C59.1736,Right now,NAG,NGEN,0
C4.1088,bro you have great wisdom,NAG,NGEN,0
C59.619,Right bos,NAG,NGEN,0
C59.938,Beautiful video,NAG,NGEN,0
C7.1813,"Honest & Perfect Review Sir, best answer to Film Companion 💓",NAG,NGEN,0
C32.22,This is wrong .,NAG,NGEN,0
C7.1566,"I m extremly feeling bad after watching this..yestrday i commented on Kabir
singh  
  
A weird.heroism  
  
.but now i realised i was wrong..  
Seriously four more shots web series ..veerey di wedding...bs kabir singh.  
An eye opener",NAG,NGEN,0
C7.1657,"<https://youtu.be/sEOVutUpRA0>  
Pratik bhai my humble request please please listen this...  
I know you understand gujarati very well...you will definitely love it  
🙏🙏💓",NAG,NGEN,0
C33.502,But the video has a good meaning and hillerious took,NAG,NGEN,0
C4.267,Very true ! And best analysis covering all things :) great work Bhai .,NAG,NGEN,0
C4.1526,"Subscried bhai.. U said everything thing right, but bottom line is that these
indians mind set never changes..",NAG,NGEN,0
C4.1699,"[16:48](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=16m48s) savage level
100%😂😂😂",NAG,NGEN,0
C7.265,"Absolutely correct .  
Feminism should mean equal rights for both men and women 🙆",NAG,NGEN,0
C7.1682,I was cried at the end of the movie..... Weeped like a child 😭😭,NAG,NGEN,0
C10.231,"why isn't she arrested. She must be put behind bars & prosecuted for sedition
& punished as per law .",NAG,NGEN,0
C10.392,Wht will u debate pathare,NAG,NGEN,0
C7.1002,Pratik Bhai u nailed it. Best video of your channel.,NAG,NGEN,0
C10.431.1,"Wow, finally a sane voice amongst the dimwitted imbeciles in the comment
section, bravo!!",NAG,NGEN,0
C10.584,"Kashmir was independent before partition and it remained independent till now.
Please indians read the contract of kashmir with India. India was only allowed
2 things  
1- Defense  
2- Currency",NAG,NGEN,0
C4.1524,Waiting for book,NAG,NGEN,0
C7.2002,"I'm a feminist and I love Arjun Reddy and Kabir Singh...people who think
otherwise have missed the whole point.",NAG,NGEN,0
C9.309,"Rajdeep true journalist not like ravish Kumar or Arnab Goswami. Both are same
first one leftists other one is rightist but only Rajdeep don't take side he
is true journalist.👍👌",NAG,NGEN,0
C7.1512,Great said,NAG,NGEN,0
C4.2115,Reason to watch Hollywood,NAG,NGEN,0
C4.2149,"Feminism and 3rd wave feminism are two completely different things. 3rd wave
feminism is all about attacking men and misandry.  
And of course Toxic masculinity exists,no one can deny that. 3rd wave feminism
is basically toxic feminism. They're the two sides of one coin.",NAG,NGEN,0
C7.1995,"I agree with you. This is the first video of your's that I am watching and I
completely agree with the hypocrisy of the ultra left liberal feminist
(feminazis).",NAG,NGEN,0
C10.311,Ye buddi kunhei yar? Arundathi Billy ya kungfu kutta? I can't understand yar?,NAG,NGEN,0
C26.243,"there should me a law to punish the people who keep false cases....so that
this type of incidents couldn't happen",NAG,NGEN,0
C10.551,"This anti nation lady is misguiding the peoples and telling lies,arrest this
type of activites",NAG,NGEN,0
C7.1530.1,That's why I watch your every reviews,NAG,NGEN,0
C38.80.4,@ajay bhagat These Gays And Lesbos are Basically Opposing the Laws Of Nature,NAG,GEN,0
C4.42,699 Kabirtard dislike the video,NAG,NGEN,0
C33.626.3,@gabru yeah! You're right i agree with you,NAG,NGEN,0
C33.640,Best vedio,NAG,NGEN,0
C7.1883,10/10 *,NAG,NGEN,0
C4.323,"I have not watched this movie yet. But watching this video only for Shwetabh
bhai.
Edit - I don't watch indian movies.",NAG,NGEN,0
C33.459,"Well, I have found something in India, Lesbian girls are soooo beautiful in
this country, do you agree?",NAG,NGEN,0
C4.196.2,"Those are not said with the intention of disrespecting women, if you cannot
see that, maybe you're blinded by the ideas of feminazis.",NAG,NGEN,0
C10.397,"WE CAN UNDERSTAND PEOPLE LIKE HER HAVE THEIR OWN STUMOC TO FILL AND NEED
SOMETHING TO DO FOR THEIR LIVELIHOOD. BUT BETTER THEY SEARCH FOR OTHER DECENT
BUSINESS FOR THEIR LIVELIHOOD",NAG,NGEN,0
C59.2082,God please give him past life,NAG,NGEN,0
C4.252,You changed your channel name!,NAG,NGEN,0
C4.1410,"It's been 9 years that i went to cinema hall... Because all the nonsense
garbage is in film industry",NAG,NGEN,0
C4.878.2,Here me too,NAG,NGEN,0
C10.303,"She is funded by foreign agencies, incl China and Pak. Don't believe a word
she says. She is foreign citizen.",NAG,NGEN,0
C10.985,"She tells her name as Randi, gandwa as her father, jugaad as mother😂😂😂😂",NAG,GEN,0
C7.1636,Acting.. Direction..Music. Back ground ch .. Screenplay ch sanga na,NAG,NGEN,0
C7.257,Where is the review of kabir Singh..,NAG,NGEN,0
C7.120,Dude atleast trim properly,NAG,NGEN,0
C26.280,well done .,NAG,NGEN,0
C10.460,"Illiterate Feku the Chaiwala and Amit Gunda is destroying the democracy of
India",NAG,NGEN,0
C7.201,Thanos ..... Snape....,NAG,NGEN,0
C68.1168,good news agiajuo,NAG,NGEN,0
C4.1883,Hahahahahaaah,NAG,NGEN,0
C7.1569,"One of the best movie of the year and what a acting by Shahid real rockstar
for me 👌",NAG,NGEN,0
C10.290,"I know arnab is govt funded but on this point I agree that arundhati roy not
required in India.",NAG,NGEN,0
C4.2128,"That's the sad truth, most people are easily influenced in India.",NAG,NGEN,0
C10.12,"Simple....she is funded by People's Republic of China for spreading naxalism
and maoism. She wants India's economic growth to minimize by causing chaos so,
China can easily become superpower after beating USA without having any
competition from India. Every left liberal around the world knows only India
can compete with China economically and militarily which they don't want to
see happening.",NAG,NGEN,0
C4.2080.4,Dude I watched this movie like last week!,NAG,NGEN,0
C67.8,nice drama....,NAG,NGEN,0
C7.2575,Pratik bhai we are with u against liberals,NAG,NGEN,0
C4.1828,Toooooooooo much...respected sir.,NAG,NGEN,0
C4.883,Only the good movie in Bollywood was ' Baby',NAG,NGEN,0
C4.1006.1,"@Rohan Jadhav Ya,if dat is the case,then the loser aashiques all over India
are ""cool""....dose unemployed men who drink alcohol and beat thier working
wives are also ""cool""....!!........Quit bullshiting,mate........m sure dat not
even alcohol can cure ur lack of personality.....!!.....",NAG,NGEN,0
C4.222.1,"@TANMAY jain did you even watch the video? The first half of the video he was
literally explaining that only.",NAG,NGEN,0
C26.342,"@jessicagreenwalt 498a is i.p.c. This code shows how to rob husbands house and
destroy the family. This is most uncivilised law of India and this comes from
America and Britain. Look at the divorce rate.",NAG,NGEN,0
C4.2001.2,Its not petrol... Its crime patrol...,NAG,NGEN,0
C10.202,"Please dump her Bharat know the country of Sita and Savitri not this types of
xyz",NAG,NGEN,0
C10.172,"Can be framed proper right to express, right to speech.",NAG,NGEN,0
C4.637,And i thought I'm the only person who hate this movie. Anyone else👇,NAG,NGEN,0
C33.625,"Hi dear.  
I am Gay boy want some lesbian friend for genuine friendship and documentary
interview.  
Please contact me if any lesbian friend/sister want to give her interview.",NAG,NGEN,0
C33.373,it's really good👍👍👌✌️✌️✌️✌️,NAG,NGEN,0
C33.645.3,"Lesbian,gay or transgender. Whtever.....above all these tags,everyone is a
HUMAN BEING. ..n all is equal in eyes of god....so,,everyone has the right to
live in their own way...its all about love...so everyone is equal n free ....i
totally support all of you...jus avoid any of the trolls.....bless you
....have a good life 🤗🤗👍👍🤗🤗🎀💝🎀",NAG,NGEN,0
C4.1977.1,"Wtever.  
Modern Feminism IS dog shit",NAG,NGEN,0
C4.142.1,"Because ashiqui 2 was remake of Hollywood movie A STAR IS BORN therefore that
movie is realistic",NAG,NGEN,0
C7.98,Love you sir i am from canada,NAG,NGEN,0
C26.262,Nobody can understand the pain of such husbands,NAG,NGEN,0
C4.469.4,Much more complex than Preeti 🤣🤣,NAG,NGEN,0
C4.561.4,Yes..but not possible in real life ..dear😉,NAG,NGEN,0
C59.1953,Nice bos,NAG,NGEN,0
C68.1186,Good Video,NAG,NGEN,0
C63.3,NICE TIPS,NAG,NGEN,0
C7.2191,Don't watch after 12 minutes... spoiler ahead,NAG,NGEN,0
C58.158,So so bad,NAG,NGEN,0
C33.539.3,@kiyara singh thankx 😊,NAG,NGEN,0
C26.101,He and his family was aquitted for lack of evidence in 2012.,NAG,NGEN,0
C10.370,"What a cunning and in actual a idiot women..who thinks she is intellectual..
idiot are people clapping at her idiot propaganda..",NAG,NGEN,0
C32.160.2,Hallo,NAG,NGEN,0
C33.480,"proud to be india and tqq supreme Court for beautiful judgment. And love for
lgbt.",NAG,NGEN,0
C10.343,"This lady doesn't even know that a term in India lasts for 5 years not 4
years. Saali America de yaha hero banne ke liye aayi hai. That's where the
term is for 4 years",NAG,GEN,0
C62.259,She is so much intelligent,NAG,NGEN,0
C7.1267,Awesome movie,NAG,NGEN,0
C36.525,"The process can be tested by taking them in army and recording their
activities which data can be further used for the study on effect of
homosexuality on army efficiency.",NAG,GEN,0
C4.1584,great review sir . hoping more reviews like this.,NAG,NGEN,0
C4.1007,"Can u give kgf movie review  
Becoz u have done kgf trailer review  
Sooo",NAG,NGEN,0
C7.1365,Very nice sir,NAG,NGEN,0
C10.270,"Kasturi what in your dictionary means dissent? Addressing a group of novice
individuals to fill them up with sedation and hatred towards the country and
its policy makers?",NAG,NGEN,0
C4.2004,Learn from everyone follow no one🚶....,NAG,NGEN,0
C4.976,Nowadays shortmovies is far better than Bollywood mainstream movies,NAG,NGEN,0
C33.560.2,@Zain Fatima hi,NAG,NGEN,0
C4.1250,"Men are not above women, but the opposite is also true! We are equal.",NAG,NGEN,0
C59.1857,Nice nice nice nice nice nice nice,NAG,NGEN,0
C33.626.2,Top Sameer punjabi hi,NAG,NGEN,0
C4.1252,Truely true ......,NAG,NGEN,0
C10.530,"321 melt down  
@[15:33](https://www.youtube.com/watch?v=n3d5IlngAMA&t=15m33s) \- Please, for
heaven's sake do not say hyper-bowl! The word is pronounced  
hai-PUR-buh-lee.  
Dizzy disagree. "" I dizz agree with you"". And with dizzying neck and head
moves.",NAG,NGEN,0
C4.354,"I . Just. Fell. In. Love. With . This. Guy's. personality and way of thinking.
🙌 he diced the movie plot precisely. Everything he says is very realistic.
Respect from a Pakistani girl. You go Sirrrr.",NAG,NGEN,0
C10.329,Why the eccentric lady is still in India?,NAG,NGEN,0
C4.990,"Kabir Singh is far better than Hindi garbage movies and hinduphobic chutiya
movies",NAG,NGEN,0
C7.2185,You are absolutely right bro....respect for you,NAG,NGEN,0
C7.2600.1,Go and watch Fing channel videos,NAG,NGEN,0
C45.789.1,@Kishor Biswas hi,NAG,NGEN,0
C4.600,brother please make a video on punjabi songs,NAG,NGEN,0
C58.11,Very nice pic,NAG,NGEN,0
C38.472,Nice video,NAG,GEN,0
C10.218,"Freedom of speech does not give anyone the right to incite people to commit
crimes. Kastori shankar is stupid. Nupur is absolutely right.",NAG,NGEN,0
C4.9,arjun reddy was also a morally ethically destructive film ...,NAG,NGEN,0
C7.2608,"Love your review, first to watch",NAG,NGEN,0
C59.962,osm video,NAG,NGEN,0
C32.160.1,@mr gojiya hlo ji,NAG,NGEN,0
C33.659.4,"I thought that LGBT are minority, so it shouldn't effect much right?",NAG,NGEN,0
C33.619,Nice acting guys mind blowing,NAG,NGEN,0
C7.2451.4,"@Mahesh Thakur Actually pratik is one of the few critics whom we can trust and
he is leading the Bollywood industry and audience in a good direction.",NAG,NGEN,0
C26.332,Such incidences will increase now .... no other remedy ...,NAG,NGEN,0
C4.2093.3,Ya..do one on that too,NAG,NGEN,0
C33.644.3,"Hai I'm watching, waiting for your call. Call me friends. For 377.",NAG,NGEN,0
C7.1492,Deep Analysis 👌,NAG,NGEN,0
C4.1567,"If you can see this man always emphasises on one thing that is to be rational
in every situation!",NAG,NGEN,0
C7.2567,You r awesome 😆,NAG,NGEN,0
C4.2175,i knew it was coming lol,NAG,NGEN,0
C59.1955,You are good good good good,NAG,NGEN,0
C45.571,Perfect captured bro,NAG,NGEN,0
C4.456,WOWE,NAG,NGEN,0
C4.2034,"There is no one character of doctor like kabir Singh..its a movie nothing
else. Bollywood movies has to more improve . They impact negative thoughts to
the whole youth.",NAG,NGEN,0
C10.310.1,Burnol mate?,NAG,NGEN,0
C4.1472,"Bhai 'TUMBBAD' dekho Amazon prime pe hai. You won't regret it. And if you like
then please review it here. It need more recognition.",NAG,NGEN,0
C45.694,"They Are doing for food, nothing more",NAG,NGEN,0
C10.327,This woman is high on some cheap crack.,NAG,NGEN,0
C33.451.2,"And video shows that every criminal has right to crime because we’re born
criminal and if we’re agreed to become criminal than it’s God decision",NAG,NGEN,0
C33.397,M gay n proud of myself,NAG,NGEN,0
C4.1281.2,Its worth watching instead of wasting time on PUBG,NAG,NGEN,0
C4.78,"I think Kabir Singh is appealing to alot of women/men because, despite him
being a naracissistic, abusive, uncivil, alcoholic, woman threatening,
manslut, addict...he's a rich guy, with a rich family and also, he's
apparently a very talented surgeon. If you minus all the wealth and his
profession, and he's a middle class ordinary guy with all the negative
qualities, then it would be a hit episode of crime patrol. It's similar to
those 50 shades movie, the guy is ""hot"" because he has tons of cash.
I have watched the movie to see what the hype is about, honestly, the girl was
blander than Bella Swan in Twilight. And what the heck does, ""I love the way
you breathe"" mean? Goodness gracious.",NAG,NGEN,0
C4.658.5,Getting friendzoned!,NAG,NGEN,0
C59.2350,Yess bro yess,NAG,NGEN,0
C33.384,"I m from pakistan  
Koi pakistan se girl ho to wo mujhse contect kry but i m not lesbo..bs bht
sari dosti or thora thora pyar ho..koi ho to ajao plzzz my dear friend. 😘😘",NAG,NGEN,0
C4.1412,Bhai love u a lot big fan launde kya haal best dilogue,NAG,NGEN,0
C4.1480.2,"@Truthshallsetyoufree some random guy who was born 2000 years ago is your god.
Who doesn't even know what the world is right now in the year 2019 . He is
going to preach me those things which he thought was right 2000 years ago at a
completely different place and time and you think by applying those thoughts
my life would be happy. Get a life Christian missionary, but if you are
getting paid for it then all the best. At the end it's all about self
convenience.",NAG,NGEN,0
C33.16,Nice shayri,NAG,NGEN,0
C7.248,"Boys n girls should have equal rights.  
Whats deemed right for girls should right for boys too n vice versa",NAG,NGEN,0
C7.969,<https://youtu.be/ghDIOlPnaA4>,NAG,NGEN,0
C10.219,Why does someone slap that Kasturi and tell her that it's my discent,NAG,NGEN,0
C4.2144,"It's a Smart Movie for Dumb people.  
\- My Opinion 😁",NAG,NGEN,0
C4.1968,Finally got a logical review!,NAG,NGEN,0
C9.200,<https://youtu.be/2QD6004jEI0> Raghav Juyal on CAB,NAG,NGEN,0
C10.29,Kasturi smells so bad....😃,NAG,NGEN,0
C7.1899,100/100 kabir Singh,NAG,NGEN,0
C47.128.4,Happy Nice,NAG,NGEN,0
C10.773.3,Typical maoist look,NAG,NGEN,0
C36.827,Army need man not LGBT,NAG,GEN,0
C4.2084.1,"@Thicc Man I wasn't talking about her, I just giving you the answer of your
theory on charcter study which is pointless.",NAG,NGEN,0
C7.777,What was the meaning of that two English words,NAG,NGEN,0
C10.636,"Well it's good to see all the citizens of the country fighting against one
another just like the old times before the Britishers came and became masters
of us..Took more than a hundred years to be free and now seems like we're
gonna destroy one another with our bare hands without the help of
British...Well done..",NAG,NGEN,0
C7.1406,for this reason only Bollywood has turn into a garbage industry,NAG,NGEN,0
C59.350,Owo,NAG,NGEN,0
C10.641,Nupul should not scream. It takes away her point.,NAG,NGEN,0
C4.1072,Right bro ...fuck bollywood,NAG,NGEN,0
C4.1454,Also he is topper of college... Kabir singh 🤣😂🤣😂,NAG,NGEN,0
C4.1177.1,Please,NAG,NGEN,0
C10.463,It’s black law period,NAG,NGEN,0
C4.1729,JOKER,NAG,NGEN,0
C59.1605,outstanding bro,NAG,NGEN,0
C10.669,Love Nupur mam...,NAG,NGEN,0
C44.367.2,Thanks,NAG,NGEN,0
C4.155,Best review.,NAG,NGEN,0
C68.810,She is not a perfect celliberity,NAG,NGEN,0
C7.80,"I was on verge of being impressed by your (queer) perspective of almost all
other movies like Raazi and Mulk coz I had opposite take on these 2 movies.
But this one knocked me off. I m done. I can't continue further. God bless you
and your subscribers.",CAG,NGEN,1
C10.470,"Y u r calling this chutiya chopra in debate. He knew nothing. I can't even
gabr him job of poen n my office",CAG,GEN,1
C58.361,Back to railway station,CAG,NGEN,1
C46.50,Glve the weapon in the hands of girls then see the result,CAG,NGEN,1
C55.19,I think she is mental.,CAG,NGEN,1
C43.70,T series and Indian is really gay,CAG,GEN,1
C4.651,**I stopped watching bollywood movies after watching gangs of wasseypur**,CAG,NGEN,1
C7.743,I think you are very depressed. You don’t understand ‘consent’,CAG,NGEN,1
C4.301,true brother...70% bollywood definitely chutiyapa.,CAG,NGEN,1
C7.2463,Perfect name for bollywood is porn Wood or copywood 😂😂,CAG,NGEN,1
C4.450,"No terrorism or any natural calamities would be needed to destroy the
mankind..
If people will like, appreciate and idolize such characters, destruction will
happen automatically eventually...",CAG,NGEN,1
C7.584,Feminists = Modern age facists,CAG,NGEN,1
C7.619,"Also it depends on the audience how they take the movie. Actor was a freak and
because of that he had to deal with the repercussions but people fail to see
that but condone the dominant behavior of the actor. Also don't count every
feminist in that stupid category. I appreciate the romance but not the madness
after breakup.",CAG,NGEN,1
C9.162.1,"@moon star There are some unwanted guests in your house... only you n your
wife are earning ....working hard to improve economic conditions of your
family.... how long will you keep these guests who came uninformed... using
your and your children's resources and contributing nothing to your family?  
Further....These issues are long kept unresolved inspite of supreme court's
suggestion that they should be resolved urgently .....  
Above all what right she has to mislead these guests and tell them ....You
fight with family members and be here illegally.....Shame on us we call her
intellectual.....",CAG,NGEN,1
C68.1120,Ranu mandal is very bad woman,CAG,NGEN,1
C10.90,We should never suppress a totally depraved wacko like Arundati!,CAG,NGEN,1
C7.710,"feminists talk about rights all the time it would be awesome feminists as well
as non feminist also talk about responsibilities",CAG,NGEN,1
C7.431,I wonder what feminists have said after watching fifty shades trilogy,CAG,NGEN,1
C55.73,"I can relate this to some extent with us. I don't understand the motive of
this type of girl and their parents. They themselves are parents how they can
be like this....? How they inspire their kids to torture other fr no reason.
What is the purpose of their life???? It's beyond my understanding.",CAG,NGEN,1
C25.462,"Dear Brothers and Sisters,  
I hope you all get my message well.  
Last year in April I have arranged for my sister's wedding. We all were happy
and had provided some gifts in the form of money and material to (as per their
demand) bridegroom's. After few days of marriage she was beaten by her husband
and in laws for dowry. We tried many times very carefully because we are from
Brahmin society and we can't break marriage. Then after we gone to many times
police action and other things but when we go for these actions they become
innocent and after few days they again start doing beating and torture to my
sister. One day she told ""Bhaiya if I will stay few more day, I will die
because of their torture and painless beat"". Then I have decided to go for
police and justice. We have lodged FIR after so many resistance of police. We
have almost 10-12 wandered for FIR. In May 2017 finally FIR done. But then
police took lot of money from them. Police didn't took single action against
them so that they can feel guilty about their did.  
  
HOW CAN ANYONE SAY POLICE WILL TAKE ACTION SERIOUSLY? NOW POLICE HAS MORE
CHANCE TO DO CURRUPTION.  
  
IN INDIA DOWRY IS STATUS. I CAN BET 99.99% OF MARRIAGE CASE BOY WILL NOT
MARRIED WITH GIRL WITHOUT DOWRY. BECAUSE DOWRY IS NOT ONLY DOWRY IT'S STATUS
QUOE AS WELL.",CAG,NGEN,1
C7.1591,"The so called feminists try to be superior. They are afraid of equality.
Please,bring equality. That's important and beneficial for society.",CAG,NGEN,1
C7.1549.1,"@Ekta Saikia First of all if my words were harsh then accept my apologies...i
am a researcher in engineering by profession and i just believe in the facts
and technical reasons only. so, the behavior of any male is completely depends
on how his parents raise him and what he's been taught at home ,nothing else
can change. Once opinion specially films if we teach everyone that its not
real and its just for fun and imagination.  
Please don't feel so offensive because most of the mans are very good even you
might have friends in boys on whom you can trust. one more thing i like iron
man so, what does it mean...? should i start jumping from buildings to follow
him?  
its about our born brought up lessons madam from which we are quite able to
decide what to learn and what not to...  
by the way if some guy is bad then nothing can be done because he will sees
the negativity around and will do wrong things only, for such persons, jail is
right place.  
[#please](http://www.youtube.com/results?search_query=%23please) understand my
point of view.",CAG,NGEN,1
C7.18,"Other than liberals and feminism the movie has lots of loopholes....if you
don't agree comment back",CAG,NGEN,1
C7.2097.3,"@Devanshu Dodiya it's not about seeing from someone else's perspective it's
about understanding other's perspective......read this twice and think
carefully",CAG,NGEN,1
C7.687,Shame. Such a shame on your part.,CAG,NGEN,1
C7.1586,"Totally waste of time.... This is not a movie review, not at all.",CAG,NGEN,1
C38.448.1,Hello bitch lasagna.,CAG,GEN,1
C7.2139,"Awesome tha sir loved it  
these so called famists are ruining the value of relationship and meaning of
commitment",CAG,NGEN,1
C32.74,"Whoever made this video, will take birth as transgender in his next live. I
wish.",CAG,NGEN,1
C7.174,"Do you know what feminism really is????? I think you are only aware about the
pseudo feminism.and you think that feminists are doing bad for society??
Really?!!!😂😂",CAG,NGEN,1
C25.603.2,😂😂😂 Who made her advocate of supreme court,CAG,NGEN,1
C7.1097,Agree with you!! Nowadays femisnists do such things just to get attention!,CAG,NGEN,1
C43.136,eunuch to eunuchs,CAG,GEN,1
C4.327,"Item songs are ruining our culture.
1 girl is dancing among too many men. It's a so pathetic. and insult of women.",CAG,NGEN,1
C68.1267,I think she is half mad.,CAG,NGEN,1
C33.503,"First stop aborting and killing daughters before birth and stop throughing
them in dustbins then you will have many people for trying",CAG,NGEN,1
C57.8,"There is nothing that I can consider as dance. It seems gradually after few
moments someone feels chulkani & khauzani.",CAG,NGEN,1
C26.266.1,Blind law = Foolish law,CAG,NGEN,1
C4.1307,"**Few chutiyas will still speak Shit, they will say it 's not Shahid's Fault,
look at the Acting skills of Shahid, he was just playing a character of a
spoilt brat, territorial, possessive, self destructive, angry man....dont take
it too seriously, just enjoy Shahid's Acting**",CAG,NGEN,1
C7.1403,"The problem is not the slap scene... the problem is glorification of it!!! And
on top of it in your own words you said that it is not necessary that men
should always be portrayed as saints in movies accordingly it is not necessary
that women should be projected as pure and innocent! Since men have enjoyed
the screen space in movies from the inception of movies and gotten away with
projected as heroic and manly for molesting, suppress or objectifying women,
let our leading ladies have the fun!! Or else let wrong be wrong , no matter
which sex it comes from and stay neutral rather than justifying a male
character and further inflating male ego and their superiority complex!! But
on a more serious note I don’t think every liberals or feminists comes from a
place of hating men just like how every conservative does not come from a
place of hating women!! Let night he ideologies be used where they are
needed!! Why do people have to be so rigid, timid and regressive as well as
extremists in following an ideology ( liberal or anti-liberal) for that
matter!!! Let’s be more welcoming of change for better and accommodating of
age old traditions which are actually good and holistic!!",CAG,NGEN,1
C4.2216.2,They are bhaavook emotional chutiyas!!!!🤣🤣🤣,CAG,NGEN,1
C4.925,"They can redeem themself by releasing another movie from pov of preeti showing
all abuse and her being dumb.",CAG,NGEN,1
C7.211,"I have watched this movie yesterday i don't feel anything wrong but the way
kabir approaches priti was not good.",CAG,NGEN,1
C7.905.2,"@Sam J i think, either you don't know english or you simply don't want to
understand. i clearly said that i love equality and also answered you when you
asked about superiority that i never consider myself above any women or men as
i believe in equality. even though comment like ""these people don't know"",
what is this? God bless you.",CAG,NGEN,1
C10.384.1,"Lutyens go to hell  
But Baniya modi shah go to the center of the earth. They are disgrace to
humanity. Gandi soch on hindu muslim of baniya modi shah",CAG,NGEN,1
C7.1307.1,"@Kya Bolta Hai thanks bro. But I don't want to watch a movie which glorifies
alcohol abuse and toxic masculinity. The trailer itself creates anger in my
mind. Better to skip it. Don't have anything against others who watch it.",CAG,NGEN,1
C33.579,Overacting,CAG,NGEN,1
C7.1825,"According to them it has a bad impact on society as it is glorifying alcohol
and drugs..like after watching gangs of wasseypur people started killing on
roads randomly 🤣",CAG,NGEN,1
C7.2463.2,"South Indian movies also remake Bollywood movies , but yeah most flims of
Bollywood now are shit",CAG,NGEN,1
C7.2275.1,@Pratik Borade Lekin Pratik sir I am against glorifying him,CAG,NGEN,1
C10.384.4,She must have a Pakistani father whose blood she inherited.,CAG,NGEN,1
C58.159.1,"What the fck ""his"" lol stupid i think its her",CAG,NGEN,1
C26.354,"cont... Our extraordinarily lethargic and incompetent judiciary drag these
false cases for years though they very well the truth. All these years
husbands and their family members live life like hell. They are blackmailed,
extorted, threatened of life. And all this in the name of fake empowerment of
women because this serves halwa-poori to the senseless Feminists. Why the law
should be gender based and not the crime based? Look around honestly and see
who is more victimized: men or women.",CAG,NGEN,1
C4.640,"Completely honest review. We need such honest people in today's generation who
can show us how these industries are brainwashing the youth. Twisting the
emotions and feelings just to propagate their sick agendas, and make more
money. Humanity is at stake. We need people like you to keep the youth on
track. Well done sir.",CAG,NGEN,1
C4.60,"Beautiful movie and I don't care about the social impact. If you think like
that movie like joker martin scoresee and others movies will be bad",CAG,NGEN,1
C4.1744.3,"We all knew that the movie was a little over the top. The main issue was the
selective outrage from the Feminist brigade. They critise certain movies that
potray male lead characters as Dominant and vile. But at the same time they
encourage toxic female behaviours in movies . Who treat Their male
counterparts as DOG SHIT  
  
We somehow had to defend Kabir Singh  
There was no other way around",CAG,NGEN,1
C4.960.2,So then why he signed the movie???,CAG,NGEN,1
C4.794,"Is anyone out there in the Bollywood daring to make a path breaking
psychological or sci fi thriller without imposing any propoganda or portraying
all men as stupid lovers like they have nothing to achieve more than their
soulmate that too without imitating a Hollywood movie?",CAG,NGEN,1
C7.2027,"Sir i respect u very much. But i am here for kabir singh review not for
liberals people review. Plz review the movie. Thank u.",CAG,NGEN,1
C59.1629,Attitude and attitude,CAG,NGEN,1
C26.329,"s this is what happen, if 498a is not controlled. Man this nation is going in
path of falling in pit of shit. The young Man Lifes are in risk because of
498a. Beware before getting married. marry ""good women"" not ""Devil"" because
Devil will able to change face anything anywhere.",CAG,NGEN,1
C4.905,"After so many days I see this chutyia face. wow yar u are remain same chutiya
as much as you were before. Get well soon.",CAG,NGEN,1
C4.850,"Sir I truly hated this movie because I really face kabir singh in real life
and face and bear all the consequences .",CAG,NGEN,1
C43.139,"Sb pagal sexual tharki log hain gay, lesbians.
Dats pure lust not love..i wonder if mother nd father needs any law to show
their love?
My brother, my father loves me widout any law imposed by sme gay cji deepak
mishra.
U dont need to be gay or lesbian to love sme1..u only trying to satisfy ur
fuckin sexual realtion by hiding behind sme LGBT laws.",CAG,GEN,1
